policy_id,title,organization,stage2_category,confidence,reason,candidate_count,direct_cash_candidate_count,candidate_types,estimated_amount_manwon,estimated_type,estimated_context,direct_candidate_summary,manual_status,manual_category,url
PBLN_000000000118467,[부산] 2026년 중소기업 ISO 인증 지원사업 모집 공고,부산광역시,ratio_only,none,금액 후보 없이 지원비율만 있음,1,0,support_ratio,,,,,not_required,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000118467
TECHNOPARK:391,(2026-75호) 2026년 제조DX멘토단 활용지원(구축지도) 도입기업 모집 공고,강원테크노파크,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,6,0,"consulting_fee, total_support_scale",,,,,pending,mixed_manual_review,https://www.gwtp.or.kr/gwtp/bbsNew_view.php?bbs_data=aWR4PTI5NTEmc3RhcnRQYWdlPSZsaXN0Tm89JnRhYmxlPWNzX2Jic19kYXRhX25ldyZjb2RlPXN1YjAxYiZzZWFyY2hfaXRlbT0mc2VhcmNoX29yZGVyPSZ1cmw9c3ViMDFiJmtleXZhbHVlPXN1YjAxJmJic19tYWxuYW1lPQ==||
PBLN_000000000119083,[충북] 2026년 소상공인 IP출원(상표출원) 지원 사업 소상공인 수혜자 모집 공고,충청북도,ratio_only,none,금액 후보 없이 지원비율만 있음,1,0,support_ratio,,,,,not_required,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000119083
PBLN_000000000119093,[인천] 2026년 파브(PAV) 부품 시험ㆍ인증 지원사업 참여기업 모집 공고,인천광역시,ratio_only,none,금액 후보 없이 지원비율만 있음,1,0,support_ratio,,,,,pending,ratio_only,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000119093
PBLN_000000000117588,[강원] 춘천시 2026년 중소기업 특례보증 지원계획 공고,강원특별자치도,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,2,0,non_cash,,,,,not_required,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000117588
PBLN_000000000119126,2026년 물리ㆍ화학적 시험평가인증 지원사업 공고(메카노바이오활성소재 혁신의료기기 실증 기반구축),전북특별자치도,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,2,0,"equipment_usage_fee, non_cash",,,,,pending,recommend_only_payload,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000119126
PBLN_000000000119181,[충북] 2026년 소부장 지원 전문가 스테이션 운영사업 기술애로 지원 모집 공고,충청북도,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,4,0,"non_cash, total_support_scale",,,,,pending,mixed_manual_review,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000119181
PBLN_000000000117597,[강원] 태백시 2026년 소상공인 특례보증ㆍ이차보전 지원 계획 공고,강원특별자치도,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,2,0,"non_cash, support_ratio",,,,,not_required,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000117597
PBLN_000000000119764,2026년 중소기업 기술혁신 지원사업(KOSBIR) 통합 공고,중소벤처기업부,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,14,0,total_support_scale,,,,,pending,total_scale_manual_review,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000119764
PBLN_000000000119978,[경북] 2026년 OK FTA 컨설팅 지원사업 모집 공고(경북FTA통상진흥센터),경상북도,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,4,0,consulting_fee,,,,,pending,recommend_only_payload,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000119978
PBLN_000000000117600,[강원] 태백시 2026년 중소기업육성자금 지원 사업 공고,강원특별자치도,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,2,0,non_cash,,,,,not_required,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000117600
PBLN_000000000117603,[강원] 원주시 2026년 창업기업자금 동행지원 계획 공고,강원특별자치도,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,3,0,non_cash,,,,,not_required,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000117603
PBLN_000000000120312,2026년 국가배터리순환클러스터실증화시설 사용자 모집 공고,기후에너지환경부,ratio_only,none,금액 후보 없이 지원비율만 있음,1,0,support_ratio,,,,,not_required,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000120312
TECHNOPARK:525,「AI 솔루션 기술개발」참여기업 모집공고,충남테크노파크,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,2,0,"support_ratio, total_support_scale",,,,,pending,mixed_manual_review,https://www.ctp.or.kr/business/datadetail.do?seq=2709173
PBLN_000000000117611,[인천] 지역 중소기업 금융지원 강화를 위한 금융기관(NH농협은행) 협업 특별 경영안정자금 추가 지원 공고,인천광역시,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,1,0,non_cash,,,,,not_required,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000117611
PBLN_000000000119852,[경북] 2026년 로케이션 제작지원 사업 공고,경상북도,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,2,0,"support_ratio, total_support_scale",,,,,pending,mixed_manual_review,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000119852
PBLN_000000000117621,[강원] 속초시 2026년 소상공인 특례보증 수수료 지원 사업 공고,강원특별자치도,ratio_only,none,금액 후보 없이 지원비율만 있음,1,0,support_ratio,,,,,not_required,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000117621
PBLN_000000000117624,[강원] 속초시 2026년 소상공인 특례보증 지원 계획 공고,강원특별자치도,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,1,0,non_cash,,,,,not_required,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000117624
PBLN_000000000120342,2026년 기업승계 M&A 활성화를 위한 컨설팅 지원사업 시행계획 공고,중소벤처기업부,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,15,0,"consulting_fee, support_ratio",,,,,pending,mixed_manual_review,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000120342
TECHNOPARK:616,(2026-88호) 「홍천군 첨단바이오산업 활성화 지원사업」 지역(홍천군)선도기업 육성사업 수혜기업 모집,강원테크노파크,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,3,0,"support_ratio, total_support_scale",,,,,pending,mixed_manual_review,https://www.gwtp.or.kr/gwtp/bbsNew_view.php?bbs_data=aWR4PTMwMDkmc3RhcnRQYWdlPSZsaXN0Tm89JnRhYmxlPWNzX2Jic19kYXRhX25ldyZjb2RlPXN1YjAxYiZzZWFyY2hfaXRlbT0mc2VhcmNoX29yZGVyPSZ1cmw9c3ViMDFiJmtleXZhbHVlPXN1YjAxJmJic19tYWxuYW1lPQ==||
PBLN_000000000118204,2026년 여성기업 육성사업 공고,중소벤처기업부,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,2,0,"education_fee, support_ratio",,,,,pending,mixed_manual_review,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000118204
PBLN_000000000117626,[강원] 속초시 2026년 중소기업육성자금 이차보전금 지원 계획 공고,강원특별자치도,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,3,0,non_cash,,,,,not_required,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000117626
PBLN_000000000120549,[경남] 2026년 항노화기업 천연물 소재화 지원사업 참여기업 모집 공고,경상남도,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,1,0,non_cash,,,,,not_required,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000120549
PBLN_000000000117630,[강원] 횡성군 2026년 인구감소지역 중소기업 특례보증 기업지원 공고,강원특별자치도,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,1,0,non_cash,,,,,not_required,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000117630
PBLN_000000000122744,2026년 2차 GLP(세포독성) 시험평가인증 지원사업 공고(메카노바이오활성소재 혁신의료기기 실증 기반구축),산업통상부,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,2,0,equipment_usage_fee,,,,,pending,recommend_only_payload,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000122744
TECHNOPARK:977,「AI 솔루션 기술개발」참여기업 추가 모집공고,충남테크노파크,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,2,0,"support_ratio, total_support_scale",,,,,pending,mixed_manual_review,https://www.ctp.or.kr/business/datadetail.do?seq=2709266
PBLN_000000000117634,[강원] 횡성군 2026년 중소기업육성자금 이차보전 지원 공고,강원특별자치도,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,1,0,non_cash,,,,,not_required,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000117634
TECHNOPARK:986,(2026-124호) 2026 강원 미래모빌리티 기업지원 프로그램 통합 공고,강원테크노파크,hold_unit_or_total_context,none,월/명/건/기간/총규모/자부담 등 위험 문맥 포함,17,4,"consulting_fee, support_amount, total_support_scale",,,,"1000.0만원/support_amount/샘플제작 / 마케팅 중 기술지도 필수 포함 , 샘플제작 / 마케팅 중 택 1 예 ) 기술지도 + 마케팅 ( 500 만원 지원 ) 예 ) 기술지도 + 샘플제작 ( 1000 만원 지원 ) 단위사업명 지원분야 ( 세부내용 ) 지원금액 바이오트윈 기반 미래치 부품 고도화 기반구축 사업 1. 스마트 스티어링 휠 (ECG/EDA 센 || 1000.0만원/support_amount/氠瑢 汤捯 ※ 기술지도/ 샘플제작/ 마케팅 중 기술지도 필수 포함, 샘플제작/마케팅 중 택1 예) 기술지도+마케팅 (500만원 지원) 예) 기술지도+샘플제작 (1000만원 지원) 氠瑢 단위사업명 지원분야(세부내용) 지원금액 바이오트윈 기반 미래치 부품 고도화 기반구축 사업 1. 스마트 스티어링 휠 (ECG/EDA 센서 내 || 500.0만원/support_amount/결과물 , 관련 비용 증빙 필수 제출 ※ 기술지도 / 샘플제작 / 마케팅 중 기술지도 필수 포함 , 샘플제작 / 마케팅 중 택 1 예 ) 기술지도 + 마케팅 ( 500 만원 지원 ) 예 ) 기술지도 + 샘플제작 ( 1000 만원 지원 ) 단위사업명 지원분야 ( 세부내용 ) 지원금액 바이오트윈 기반 미래치 부품 고도화 기반 || 500.0만원/support_amount/마케팅 결과물, 관련 비용 증빙 필수 제출 氠瑢 汤捯 ※ 기술지도/ 샘플제작/ 마케팅 중 기술지도 필수 포함, 샘플제작/마케팅 중 택1 예) 기술지도+마케팅 (500만원 지원) 예) 기술지도+샘플제작 (1000만원 지원) 氠瑢 단위사업명 지원분야(세부내용) 지원금액 바이오트윈 기반 미래치 부품 고도화 기반구축 사업 1. ",pending,manual_representative_recoverable,https://www.gwtp.or.kr/gwtp/bbsNew_view.php?bbs_data=aWR4PTMxMjYmc3RhcnRQYWdlPSZsaXN0Tm89JnRhYmxlPWNzX2Jic19kYXRhX25ldyZjb2RlPXN1YjAxYiZzZWFyY2hfaXRlbT0mc2VhcmNoX29yZGVyPSZ1cmw9c3ViMDFiJmtleXZhbHVlPXN1YjAxJmJic19tYWxuYW1lPQ==||
PBLN_000000000117644,[강원] 화천군 2026년 중소기업 및 소상공인 육성자금 융자추천 및 이차보전 지원계획 공고,강원특별자치도,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,2,0,non_cash,,,,,not_required,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000117644
PBLN_000000000117646,[강원] 철원군 2026년 중소기업육성융자금 이차보전금 지원계획 공고,강원특별자치도,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,1,0,non_cash,,,,,not_required,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000117646
PBLN_000000000123782,[충남] 2026년 콘텐츠코리아랩 미드폼 영상콘텐츠 제작 지원사업 모집 공고,충청남도,ratio_only,none,금액 후보 없이 지원비율만 있음,2,0,support_amount,,,,,reviewed,keep_old_amount,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123782
PBLN_000000000117673,2026년 희망리턴패키지 특화취업지원 소상공인 모집 수정 공고,중소벤처기업부,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,4,0,"non_cash, support_amount",,,,,not_required,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000117673
PBLN_000000000117711,[경기] 포천시 2026년 중소기업 육성자금 융자지원 (이자차액 보전) 계획 공고,경기도,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,3,0,non_cash,,,,,not_required,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000117711
PBLN_000000000117728,[경기] 화성시 2026년 중소기업 특례보증 지원계획 공고,경기도,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,1,0,non_cash,,,,,not_required,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000117728
PBLN_000000000120845,2026년 하반기 중소기업기술혁신개발사업 유망기술개발(구조혁신R&D) 시행계획 공고,중소벤처기업부,roi_estimate_medium_max_cash,medium,복수 직접지원 후보 중 최대 현금성 금액을 추정 후보로 선택,11,6,"loan, support_amount, total_support_scale",200000.0,support_amount,"계 8 =SUM(?2:?3)??%g,;;20 =SUM(?2:?3) %g, 20 20개 8 =SUM(?2:?3)??%g,;;20 =SUM(?2:?3) %g, 20 20 억 □ (지원조건) 연구개발비의 75% 이내 내역 사업 개발기간 및 지원한도 * 정부지원 연구개발비 비중 ** 지원분야 중소기업유망기술개발 (구조혁신R&D) 최대 2년, 5억 이내 (연차별 최대 2.5억 이내) 75%","200000.0만원/support_amount/계 8 =SUM(?2:?3)??%g,;;20 =SUM(?2:?3) %g, 20 20개 8 =SUM(?2:?3)??%g,;;20 =SUM(?2:?3) %g, 20 20 억 □ (지원조건) 연구개발비의 75% 이내 내역 사업 개발기간 및 지원한도 * 정부지원 연구개발비 비중 ** 지원분야 중소기업유망기술개발 (구조혁신R&D) || 200000.0만원/support_amount/등에 따라 변동될 수 있으며, 신청·접수 결과에 따라 추가 공고 가능내역사업차수과제수예산중소기업유망기술개발(구조혁신R&D)1차10개12억원2차10개8억원합계20개20억 □ (지원조건)연구개발비의75%이내내역 사업개발기간 및 지원한도* 정부지원연구개발비 비중**지원분야중소기업유망기술개발(구조혁신R&D)최대 2년, 5억 이내 || 120000.0만원/support_amount/청 과제 수 및 기업신청 금액 등에 따라 변동될 수 있으며, 신청·접수 결과에 따라 추가 공고 가능내역사업차수과제수예산중소기업유망기술개발(구조혁신R&D)1차10개12억원2차10개8억원합계20개20억 □ (지원조건)연구개발비의75%이내내역 사업개발기간 및 지원한도* 정부지원연구개발비 비중**지원분야중소기업유망기술개발(구조혁 || 80000.0만원/support_amount/기업신청 금액 등에 따라 변동될 수 있으며, 신청·접수 결과에 따라 추가 공고 가능내역사업차수과제수예산중소기업유망기술개발(구조혁신R&D)1차10개12억원2차10개8억원합계20개20억 □ (지원조건)연구개발비의75%이내내역 사업개발기간 및 지원한도* 정부지원연구개발비 비중**지원분야중소기업유망기술개발(구조혁신R&D)최대 2 || 50000.0만원/support_amount/지원조건) 연구개발비의 75% 이내 내역 사업 개발기간 및 지원한도 * 정부지원 연구개발비 비중 ** 지원분야 중소기업유망기술개발 (구조혁신R&D) 최대 2년, 5억 이내 (연차별 최대 2.5억 이내) 75% 이내 자유공모 * 평균단가 4.8억원 이내(연 2.4억원 이내) ** 기관부담연구개발비 : 총 연구개발비의 25% || 50000.0만원/support_amount/합계20개20억 □ (지원조건)연구개발비의75%이내내역 사업개발기간 및 지원한도* 정부지원연구개발비 비중**지원분야중소기업유망기술개발(구조혁신R&D)최대 2년, 5억 이내(연차별 최대 2.5억 이내) 75% 이내자유공모 * 평균단가 4.8억원 이내(연 2.4억원 이내) ** 기관부담연구개발비 : 총 연구개발비의 25% 이",pending,manual_representative_recoverable,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000120845
PBLN_000000000117737,[대전] 2026년 소상공인 인건비 지원사업 공고,대전광역시,hold_no_direct_cash,none,후보는 있으나 현금성 직접지원 금액 후보 없음,1,0,support_amount,,,,,not_required,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000117737
PBLN_000000000118927,[강원] 2026년 직장문화ㆍ환경개선지원사업 참여기업 모집 공고,강원특별자치도,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,1,0,education_fee,,,,,pending,recommend_only_payload,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000118927
PBLN_000000000117768,[울산] 2026년 식품진흥기금 융자사업 시행 공고,울산광역시,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,1,0,non_cash,,,,,not_required,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000117768
